"","studyName","germplasmDbId","trait","predicted.value","standard.error","upper.Confidence.limit","lower.Confidence.limit","est.status"
"25368","UE_Neo_18","85146","Plant.height...cm.",78.74,1.18858108502236,81.0858923129646,76.3941076870353,"Estimable"
"25369","UE_Neo_18","85178","Grain.test.weight...lbs.bu",53.8666666666667,0.230547226692671,54.3216957544495,53.4116375788839,"Estimable"
"25370","UE_Neo_18","85178","Grain.yield...bu.ac",77.4,2.54090191572417,82.4149563603246,72.3850436396754,"Estimable"
"25371","UE_Neo_18","85178","Plant.height...cm.",76.1999999999999,1.18858108502236,78.5458923129646,73.8541076870353,"Estimable"
"25372","UE_Neo_18","85233","Grain.test.weight...lbs.bu",54.5666666666667,0.230547226692671,55.0216957544495,54.1116375788839,"Estimable"
"25373","UE_Neo_18","85233","Grain.yield...bu.ac",69.1,2.54090191572417,74.1149563603246,64.0850436396754,"Estimable"
"25374","UE_Neo_18","85233","Plant.height...cm.",76.1999999999999,1.18858108502236,78.5458923129646,73.8541076870353,"Estimable"
"25375","UE_Neo_18","85234","Grain.test.weight...lbs.bu",56,0.230547226692671,56.4550290877828,55.5449709122172,"Estimable"
"25376","UE_Neo_18","85234","Grain.yield...bu.ac",80.3999999999999,2.54090191572417,85.4149563603246,75.3850436396753,"Estimable"
"25377","UE_Neo_18","85234","Plant.height...cm.",72.8133333333333,1.18858108502236,75.1592256462979,70.4674410203687,"Estimable"
"25378","UE_Neo_18","98161","Grain.test.weight...lbs.bu",53,0.230547226692671,53.4550290877828,52.5449709122172,"Estimable"
"25379","UE_Neo_18","98161","Grain.yield...bu.ac",66.4,2.54090191572417,71.4149563603246,61.3850436396754,"Estimable"
"25380","UE_Neo_18","98161","Plant.height...cm.",66.8866666666666,1.18858108502236,69.2325589796312,64.540774353702,"Estimable"
"25381","UE_Neo_18","98471","Grain.test.weight...lbs.bu",55.2333333333334,0.230547226692671,55.6883624211162,54.7783042455505,"Estimable"
"25382","UE_Neo_18","98471","Grain.yield...bu.ac",63.1,2.54090191572417,68.1149563603246,58.0850436396754,"Estimable"
"25383","UE_Neo_18","98471","Plant.height...cm.",77.8933333333333,1.18858108502236,80.2392256462979,75.5474410203687,"Estimable"
"25384","UE_Neo_18","98795","Grain.test.weight...lbs.bu",55.0333333333334,0.230547226692671,55.4883624211162,54.5783042455505,"Estimable"
"25385","UE_Neo_18","98795","Grain.yield...bu.ac",74.5666666666666,2.54090191572417,79.5816230269912,69.551710306342,"Estimable"
"25386","UE_Neo_18","98795","Plant.height...cm.",69.4266666666666,1.18858108502236,71.7725589796312,67.080774353702,"Estimable"
"25387","UE_Neo_18","98796","Grain.test.weight...lbs.bu",55.7666666666667,0.230547226692671,56.2216957544495,55.3116375788838,"Estimable"
"25388","UE_Neo_18","98796","Grain.yield...bu.ac",74.2666666666666,2.54090191572417,79.2816230269912,69.251710306342,"Estimable"
"25389","UE_Neo_18","98796","Plant.height...cm.",66.8866666666666,1.18858108502236,69.2325589796312,64.540774353702,"Estimable"
"25390","UE_Neo_18","98797","Grain.test.weight...lbs.bu",53.2333333333334,0.230547226692671,53.6883624211162,52.7783042455505,"Estimable"
"25391","UE_Neo_18","98797","Grain.yield...bu.ac",86.0333333333333,2.54090191572417,91.0482896936579,81.0183769730087,"Estimable"
"25392","UE_Neo_18","98797","Plant.height...cm.",74.5066666666666,1.18858108502236,76.8525589796313,72.160774353702,"Estimable"
"25393","UE_Neo_18","98931","Grain.test.weight...lbs.bu",53.8,0.230547226692671,54.2550290877829,53.3449709122172,"Estimable"
"25394","UE_Neo_18","98931","Grain.yield...bu.ac",70.0333333333333,2.54090191572417,75.0482896936579,65.0183769730087,"Estimable"
"25395","UE_Neo_18","98931","Plant.height...cm.",73.66,1.18858108502236,76.0058923129646,71.3141076870354,"Estimable"
"25396","UE_Neo_18","99169","Grain.test.weight...lbs.bu",53.3666666666667,0.230547226692671,53.8216957544495,52.9116375788838,"Estimable"
"25397","UE_Neo_18","99169","Grain.yield...bu.ac",81.6333333333333,2.54090191572417,86.6482896936579,76.6183769730087,"Estimable"
"25398","UE_Neo_18","99169","Plant.height...cm.",77.8933333333333,1.18858108502236,80.2392256462979,75.5474410203687,"Estimable"
"25399","UE_Neo_18","99178","Grain.test.weight...lbs.bu",52.7666666666667,0.230547226692671,53.2216957544495,52.3116375788839,"Estimable"
"25400","UE_Neo_18","99178","Grain.yield...bu.ac",80.0666666666666,2.54090191572417,85.0816230269913,75.051710306342,"Estimable"
"25401","UE_Neo_18","99178","Plant.height...cm.",69.4266666666666,1.18858108502236,71.7725589796313,67.080774353702,"Estimable"
"25402","UE_Neo_18","99326","Grain.test.weight...lbs.bu",56.3318262364082,0.401530926599376,57.1243243890348,55.5393280837817,"Estimable"
"25403","UE_Neo_18","99326","Grain.yield...bu.ac",60.1333333333333,2.54090191572417,65.1482896936579,55.1183769730087,"Estimable"
"25404","UE_Neo_18","99326","Plant.height...cm.",76.2,1.18858108502236,78.5458923129646,73.8541076870354,"Estimable"
"25405","UE_Neo_18","99339","Grain.test.weight...lbs.bu",54.5802969171453,0.283185041462361,55.1392168093465,54.0213770249441,"Estimable"
"25406","UE_Neo_18","99339","Grain.yield...bu.ac",61.4,2.54090191572417,66.4149563603246,56.3850436396754,"Estimable"
"25407","UE_Neo_18","99339","Plant.height...cm.",61.8066666666667,1.18858108502236,64.1525589796313,59.4607743537021,"Estimable"
"25408","UE_Neo_18","99357","Grain.test.weight...lbs.bu",53.6,0.230547226692671,54.0550290877828,53.1449709122172,"Estimable"
"25409","UE_Neo_18","99357","Grain.yield...bu.ac",80.4,2.54090191572417,85.4149563603246,75.3850436396754,"Estimable"
"25410","UE_Neo_18","99357","Plant.height...cm.",74.5066666666667,1.18858108502236,76.8525589796313,72.1607743537021,"Estimable"
"25411","UE_Neo_18","99362","Grain.test.weight...lbs.bu",51.3,0.230547226692671,51.7550290877828,50.8449709122172,"Estimable"
"25412","UE_Neo_18","99362","Grain.yield...bu.ac",70.2,2.54090191572417,75.2149563603246,65.1850436396754,"Estimable"
"25413","UE_Neo_18","99362","Plant.height...cm.",72.8133333333333,1.18858108502236,75.159225646298,70.4674410203687,"Estimable"
"25414","UE_Neo_18","99363","Grain.test.weight...lbs.bu",53.6,0.230547226692671,54.0550290877828,53.1449709122172,"Estimable"
"25415","UE_Neo_18","99363","Grain.yield...bu.ac",80.8666666666667,2.54090191572417,85.8816230269913,75.8517103063421,"Estimable"
"25416","UE_Neo_18","99363","Plant.height...cm.",75.3533333333333,1.18858108502236,77.699225646298,73.0074410203687,"Estimable"
"25417","UE_Neo_18","99872","Grain.test.weight...lbs.bu",55.7,0.230547226692671,56.1550290877828,55.2449709122172,"Estimable"
"25418","UE_Neo_18","99872","Grain.yield...bu.ac",71.6,2.54090191572417,76.6149563603246,66.5850436396754,"Estimable"
"25419","UE_Neo_18","99872","Plant.height...cm.",70.2733333333333,1.18858108502236,72.619225646298,67.9274410203687,"Estimable"
"25420","UE_Neo_18","99954","Grain.test.weight...lbs.bu",52.6,0.230547226692671,53.0550290877829,52.1449709122172,"Estimable"
"25421","UE_Neo_18","99954","Grain.yield...bu.ac",68.9,2.54090191572417,73.9149563603246,63.8850436396754,"Estimable"
"25422","UE_Neo_18","99954","Plant.height...cm.",62.6533333333333,1.18858108502236,64.9992256462979,60.3074410203687,"Estimable"
"25423","UE_Neo_20","240435","Grain.test.weight...lbs.bu",58.5350334977847,0.626384882820511,59.774261076225,57.2958059193444,"Estimable"
"25424","UE_Neo_20","240435","Grain.yield...bu.ac",59.6600000031025,5.215829288578,69.9788944657818,49.3411055404232,"Estimable"
"25425","UE_Neo_20","240435","Plant.height...cm.",81.2799999999928,1.88250892261041,85.0043187655644,77.5556812344212,"Estimable"
"25426","UE_Neo_20","240704","Grain.yield...bu.ac",57.7759999994236,5.21582928857817,68.0948944621033,47.457105536744,"Estimable"
"25427","UE_Neo_20","240704","Plant.height...cm.",76.2,1.88250892261043,79.9243187655716,72.4756812344283,"Estimable"
"25428","UE_Neo_20","240714","Grain.yield...bu.ac",45.3729999998571,5.21582928857817,55.6918944625368,35.0541055371775,"Estimable"
"25429","UE_Neo_20","240714","Plant.height...cm.",80.4333333333333,1.88250892261043,84.1576520989049,76.7090145677617,"Estimable"
"25430","UE_Neo_20","240718","Grain.test.weight...lbs.bu",59.334107924818,0.541741721284404,60.4058791310202,58.2623367186158,"Estimable"
"25431","UE_Neo_20","240718","Grain.yield...bu.ac",63.2710000002983,5.21582928857817,73.589894462978,52.9521055376186,"Estimable"
"25432","UE_Neo_20","240718","Plant.height...cm.",88.9000000000001,1.88250892261043,92.6243187655717,85.1756812344284,"Estimable"
"25433","UE_Neo_20","240734","Grain.test.weight...lbs.bu",58.8839156841259,0.626384882820527,60.1231432625662,57.6446881056855,"Estimable"
"25434","UE_Neo_20","240734","Grain.yield...bu.ac",57.9329999947754,5.21582928857817,68.2518944574551,47.6141055320957,"Estimable"
"25435","UE_Neo_20","240734","Plant.height...cm.",76.2000000000001,1.88250892261043,79.9243187655717,72.4756812344284,"Estimable"
"25436","UE_Neo_20","240735","Grain.test.weight...lbs.bu",56.7567041910592,0.626384882820527,57.9959317694995,55.5174766126189,"Estimable"
"25437","UE_Neo_20","240735","Grain.yield...bu.ac",59.6600000031224,5.21582928857817,69.9788944658021,49.3411055404427,"Estimable"
"25438","UE_Neo_20","240735","Plant.height...cm.",77.0466666666668,1.88250892261043,80.7709854322384,73.3223479010951,"Estimable"
"25439","UE_Neo_20","240736","Grain.test.weight...lbs.bu",57.6580249704974,0.508885026424357,58.6647931354007,56.651256805594,"Estimable"
"25440","UE_Neo_20","240736","Grain.yield...bu.ac",71.5920000017641,5.21582928857817,81.9108944644438,61.2731055390844,"Estimable"
"25441","UE_Neo_20","240736","Plant.height...cm.",81.2799999999999,1.88250892261043,85.0043187655716,77.5556812344283,"Estimable"
"25442","UE_Neo_20","240743","Grain.test.weight...lbs.bu",57.1710250740025,0.541741721284404,58.2427962802047,56.0992538678003,"Estimable"
"25443","UE_Neo_20","240743","Grain.yield...bu.ac",61.8580000024809,5.21582928857817,72.1768944651606,51.5391055398012,"Estimable"
"25444","UE_Neo_20","240743","Plant.height...cm.",90.5933333333334,1.88250892261043,94.317652098905,86.8690145677618,"Estimable"
"25445","UE_Neo_20","240753","Grain.test.weight...lbs.bu",58.8668051634089,0.508885026424357,59.8735733283122,57.8600369985056,"Estimable"
"25446","UE_Neo_20","240753","Grain.yield...bu.ac",67.1959999980905,5.21582928857817,77.5148944607702,56.8771055354109,"Estimable"
"25447","UE_Neo_20","240753","Plant.height...cm.",88.8999999999999,1.88250892261043,92.6243187655715,85.1756812344283,"Estimable"
"25448","UE_Neo_20","240754","Grain.test.weight...lbs.bu",57.2274297862516,0.630114640334596,58.4740362438748,55.9808233286283,"Estimable"
"25449","UE_Neo_20","240754","Grain.yield...bu.ac",51.9669999979328,5.21582928857817,62.2858944606125,41.6481055352532,"Estimable"
"25450","UE_Neo_20","240754","Plant.height...cm.",85.5133333333334,1.88250892261043,89.237652098905,81.7890145677618,"Estimable"
"25451","UE_Neo_20","240758","Grain.test.weight...lbs.bu",57.6788501395859,0.630114640334596,58.9254565972091,56.4322436819626,"Estimable"
"25452","UE_Neo_20","240758","Grain.yield...bu.ac",59.8170000034307,5.21582928857817,70.1358944661104,49.498105540751,"Estimable"
"25453","UE_Neo_20","240758","Plant.height...cm.",91.4400000000001,1.88250892261043,95.1643187655717,87.7156812344285,"Estimable"
"25454","UE_Neo_20","240760","Grain.test.weight...lbs.bu",51.2921816918331,0.626384882820527,52.5314092702735,50.0529541133928,"Estimable"
"25455","UE_Neo_20","240760","Grain.yield...bu.ac",51.1819999963915,5.21582928857818,61.5008944590712,40.8631055337118,"Estimable"
"25456","UE_Neo_20","240760","Plant.height...cm.",80.4333333333334,1.88250892261043,84.157652098905,76.7090145677617,"Estimable"
"25457","UE_Neo_20","240761","Grain.test.weight...lbs.bu",58.7953199845114,0.626384882820527,60.0345475629518,57.5560924060711,"Estimable"
"25458","UE_Neo_20","240761","Grain.yield...bu.ac",58.2470000003486,5.21582928857817,68.5658944630283,47.928105537669,"Estimable"
"25459","UE_Neo_20","240761","Plant.height...cm.",87.2066666666668,1.88250892261043,90.9309854322385,83.4823479010952,"Estimable"
"25460","UE_Neo_20","240763","Grain.test.weight...lbs.bu",54.4599912569949,0.626384882820527,55.6992188354353,53.2207636785546,"Estimable"
"25461","UE_Neo_20","240763","Grain.yield...bu.ac",57.3049999984992,5.21582928857817,67.6238944611788,46.9861055358195,"Estimable"
"25462","UE_Neo_20","240763","Plant.height...cm.",81.2800000000001,1.88250892261043,85.0043187655717,77.5556812344284,"Estimable"
"25463","UE_Neo_20","240790","Grain.test.weight...lbs.bu",60.1150879732633,0.508885026424357,61.1218561381667,59.10831980836,"Estimable"
"25464","UE_Neo_20","240790","Grain.yield...bu.ac",73.947000001431,5.21582928857817,84.2658944641107,63.6281055387514,"Estimable"
"25465","UE_Neo_20","240790","Plant.height...cm.",89.7466666666667,1.88250892261043,93.4709854322383,86.022347901095,"Estimable"
"25466","UE_Neo_20","240800","Grain.test.weight...lbs.bu",57.7602193697574,0.626384882820527,58.9994469481977,56.520991791317,"Estimable"
"25467","UE_Neo_20","240800","Grain.yield...bu.ac",58.5610000009649,5.21582928857818,68.8798944636446,48.2421055382853,"Estimable"
"25468","UE_Neo_20","240800","Plant.height...cm.",87.2066666666668,1.88250892261043,90.9309854322384,83.4823479010952,"Estimable"
"25469","UE_Neo_20","240801","Grain.yield...bu.ac",52.908999999782,5.21582928857817,63.2278944624616,42.5901055371023,"Estimable"
"25470","UE_Neo_20","240801","Plant.height...cm.",89.7466666666667,1.88250892261043,93.4709854322383,86.022347901095,"Estimable"
"25471","UE_Neo_20","240802","Grain.test.weight...lbs.bu",57.6314714905566,0.541741721284404,58.7032426967588,56.5597002843544,"Estimable"
"25472","UE_Neo_20","240802","Grain.yield...bu.ac",65.3119999993487,5.21582928857818,75.6308944620284,54.993105536669,"Estimable"
"25473","UE_Neo_20","240802","Plant.height...cm.",87.2066666666668,1.88250892261043,90.9309854322384,83.4823479010952,"Estimable"
"25474","UE_Neo_20","240880","Grain.yield...bu.ac",51.3389999966998,5.21582928857817,61.6578944593795,41.0201055340201,"Estimable"
"25475","UE_Neo_20","240880","Plant.height...cm.",76.2,1.88250892261043,79.9243187655717,72.4756812344284,"Estimable"
"25476","UE_Neo_20","240888","Grain.test.weight...lbs.bu",57.7782167138251,0.541200783224627,58.8489177387693,56.7075156888809,"Estimable"
"25477","UE_Neo_20","240888","Grain.yield...bu.ac",63.5850000009147,5.21582928857817,73.9038944635944,53.266105538235,"Estimable"
"25478","UE_Neo_20","240888","Plant.height...cm.",88.9,1.88250892261044,92.6243187655717,85.1756812344284,"Estimable"
"25479","UE_Neo_20","84672","Grain.test.weight...lbs.bu",58.7719988729056,0.508885026424357,59.7787670378089,57.7652307080023,"Estimable"
"25480","UE_Neo_20","84672","Grain.yield...bu.ac",69.0799999968327,5.21582928857817,79.3988944595123,58.761105534153,"Estimable"
"25481","UE_Neo_20","84672","Plant.height...cm.",87.2066666666667,1.88250892261043,90.9309854322383,83.482347901095,"Estimable"
"25482","UE_Neo_20","84723","Grain.test.weight...lbs.bu",58.1110854415404,0.626384882820527,59.3503130199807,56.8718578631,"Estimable"
"25483","UE_Neo_20","84723","Grain.yield...bu.ac",53.0660000000904,5.21582928857818,63.3848944627701,42.7471055374107,"Estimable"
"25484","UE_Neo_20","84723","Plant.height...cm.",88.0533333333335,1.88250892261043,91.7776520989051,84.3290145677618,"Estimable"
"25485","UE_Neo_20","84897","Grain.test.weight...lbs.bu",59.5880930285151,0.541200783224627,60.6587940534592,58.5173920035709,"Estimable"
"25486","UE_Neo_20","84897","Grain.yield...bu.ac",66.4110000015062,5.21582928857817,76.7298944641859,56.0921055388265,"Estimable"
"25487","UE_Neo_20","84897","Plant.height...cm.",83.8200000000001,1.88250892261044,87.5443187655718,80.0956812344285,"Estimable"
"25488","UE_Neo_20","84955","Grain.test.weight...lbs.bu",55.4190700823424,0.541741721284404,56.4908412885446,54.3472988761402,"Estimable"
"25489","UE_Neo_20","84955","Grain.yield...bu.ac",59.9740000037388,5.21582928857818,70.2928944664185,49.6551055410591,"Estimable"
"25490","UE_Neo_20","84955","Plant.height...cm.",83.8200000000001,1.88250892261043,87.5443187655717,80.0956812344285,"Estimable"
"25491","UE_Neo_20","85003","Grain.yield...bu.ac",57.4619999988071,5.21582928857817,67.7808944614868,47.1431055361275,"Estimable"
"25492","UE_Neo_20","85003","Plant.height...cm.",81.28,1.88250892261043,85.0043187655716,77.5556812344283,"Estimable"
"25493","UE_Neo_20","85178","Grain.test.weight...lbs.bu",56.3030494207539,0.626384882820527,57.5422769991943,55.0638218423136,"Estimable"
"25494","UE_Neo_20","85178","Grain.yield...bu.ac",57.4619999988074,5.21582928857818,67.7808944614871,47.1431055361277,"Estimable"
"25495","UE_Neo_20","85178","Plant.height...cm.",89.7466666666668,1.88250892261043,93.4709854322384,86.0223479010952,"Estimable"
"25496","UE_Neo_20","97869","Grain.test.weight...lbs.bu",57.6420557285856,0.628252529398044,58.8849782224192,56.399133234752,"Estimable"
"25497","UE_Neo_20","97869","Grain.yield...bu.ac",61.0729999959832,5.21582928857817,71.3918944586629,50.7541055333036,"Estimable"
"25498","UE_Neo_20","97869","Plant.height...cm.",82.1266666666668,1.88250892261043,85.8509854322384,78.4023479010951,"Estimable"
"25499","UE_Neo_20","98931","Grain.yield...bu.ac",56.8339999975743,5.21582928857817,67.152894460254,46.5151055348947,"Estimable"
"25500","UE_Neo_20","98931","Plant.height...cm.",80.4333333333334,1.88250892261043,84.157652098905,76.7090145677617,"Estimable"
"25501","UE_Neo_20","99959","Grain.test.weight...lbs.bu",59.0643182636608,0.508885026424357,60.0710864285641,58.0575500987575,"Estimable"
"25502","UE_Neo_20","99959","Grain.yield...bu.ac",70.3360000042551,5.21582928857817,80.6548944669348,60.0171055415755,"Estimable"
"25503","UE_Neo_20","99959","Plant.height...cm.",86.3600000000001,1.88250892261043,90.0843187655718,82.6356812344285,"Estimable"
"25504","UE_Scb_19","100048","FHB.DON.content...ppm.",15.7297602470627,1.87706148060016,19.4198706540553,12.03964984007,"Estimable"
"25505","UE_Scb_19","100048","FHB.grain.incidence.....",83.3333333333772,9.01171875217988,101.049448386613,65.6172182801412,"Estimable"
"25506","UE_Scb_19","100048","FHB.incidence.....",88.3333333333642,8.9047144341153,105.839088868937,70.8275777977915,"Estimable"
"25507","UE_Scb_19","100048","FHB.severity.....",67.4333333333445,7.07538430913284,81.3428134129505,53.5238532537385,"Estimable"
"25508","UE_Scb_19","100048","Heading.time...Julian.date..JD..",143.666666666666,0.948691835637255,145.531697541731,141.801635791601,"Estimable"
"25509","UE_Scb_19","100048","Winter.kill.damage.....",30.7354448740648,12.9159996347635,56.1269758183338,5.3439139297958,"Estimable"
"25510","UE_Scb_19","100214","FHB.DON.content...ppm.",19.1803604332027,1.86900020523183,22.8546231993814,15.506097667024,"Estimable"
"25511","UE_Scb_19","100214","FHB.grain.incidence.....",93.3333333333334,9.01171875217991,111.049448386569,75.6172182800973,"Estimable"
"25512","UE_Scb_19","100214","FHB.incidence.....",98.3480504575827,10.1860493036681,118.372778965457,78.3233219497088,"Estimable"
"25513","UE_Scb_19","100214","FHB.severity.....",70.5106567244154,8.41179153574735,87.0473763834803,53.9739370653505,"Estimable"
"25514","UE_Scb_19","100214","Heading.time...Julian.date..JD..",144.333333333333,0.948691835637241,146.198364208398,142.468302458268,"Estimable"
"25515","UE_Scb_19","100214","Winter.kill.damage.....",56.6666666666668,11.5060633554936,79.2864074532329,34.0469258801006,"Estimable"
"25516","UE_Scb_19","100219","FHB.DON.content...ppm.",16.1492703147888,1.87717686471147,19.8396075551134,12.4589330744641,"Estimable"
"25517","UE_Scb_19","100219","FHB.grain.incidence.....",65,9.0117187521799,82.716115053236,47.283884946764,"Estimable"
"25518","UE_Scb_19","100219","FHB.incidence.....",88.3333333333332,8.90471443411514,105.839088868906,70.8275777977608,"Estimable"
"25519","UE_Scb_19","100219","FHB.severity.....",44.9333333333332,7.07538430913287,58.8428134129393,31.0238532537271,"Estimable"
"25520","UE_Scb_19","100219","Heading.time...Julian.date..JD..",144.666666666667,0.94869183563724,146.531697541731,142.801635791602,"Estimable"
"25521","UE_Scb_19","100219","Winter.kill.damage.....",43.7771116435851,12.9152770551709,69.1672220704645,18.3870012167057,"Estimable"
"25522","UE_Scb_19","100257","FHB.DON.content...ppm.",27.1506168045598,1.86316684831493,30.8134117891611,23.4878218199584,"Estimable"
"25523","UE_Scb_19","100257","FHB.grain.incidence.....",88.3333333333334,9.01171875217991,106.049448386569,70.6172182800974,"Estimable"
"25524","UE_Scb_19","100257","FHB.incidence.....",81.6666666666665,8.90471443411513,99.172422202239,64.1609111310941,"Estimable"
"25525","UE_Scb_19","100257","FHB.severity.....",46.9333333333333,7.07538430913287,60.8428134129394,33.0238532537273,"Estimable"
"25526","UE_Scb_19","100257","Heading.time...Julian.date..JD..",143.333333333334,0.948691835637241,145.198364208398,141.468302458269,"Estimable"
"25527","UE_Scb_19","100257","Winter.kill.damage.....",75.0000000000006,11.5060633554935,97.6197407865668,52.3802592134345,"Estimable"
"25528","UE_Scb_19","100598","FHB.DON.content...ppm.",26.5507643944304,1.86316684831493,30.2135593790318,22.8879694098291,"Estimable"
"25529","UE_Scb_19","100598","FHB.grain.incidence.....",90,9.0117187521799,107.716115053236,72.2838849467639,"Estimable"
"25530","UE_Scb_19","100598","FHB.incidence.....",89.9999999999998,8.90471443411513,107.505755535572,72.4942444644273,"Estimable"
"25531","UE_Scb_19","100598","FHB.severity.....",56.1333333333333,7.07538430913287,70.0428134129393,42.2238532537272,"Estimable"
"25532","UE_Scb_19","100598","Heading.time...Julian.date..JD..",145.333333333334,0.948691835637241,147.198364208398,143.468302458269,"Estimable"
"25533","UE_Scb_19","100598","Winter.kill.damage.....",56.6666666666671,11.5060633554935,79.2864074532332,34.0469258801009,"Estimable"
"25534","UE_Scb_19","100820","FHB.DON.content...ppm.",24.5124498949378,1.87706148060026,28.2025603019306,20.8223394879449,"Estimable"
"25535","UE_Scb_19","100820","FHB.grain.incidence.....",89.9999999999999,9.01171875217991,107.716115053236,72.2838849467639,"Estimable"
"25536","UE_Scb_19","100820","FHB.incidence.....",91.6666666666665,8.90471443411514,109.172422202239,74.160911131094,"Estimable"
"25537","UE_Scb_19","100820","FHB.severity.....",66.5666666666665,7.07538430913287,80.4761467462726,52.6571865870604,"Estimable"
"25538","UE_Scb_19","100820","Heading.time...Julian.date..JD..",143.666666666667,0.948691835637241,145.531697541731,141.801635791602,"Estimable"
"25539","UE_Scb_19","100820","Winter.kill.damage.....",64.1189393771308,12.915999634763,89.5104703213987,38.7274084328629,"Estimable"
"25540","UE_Scb_19","101070","FHB.DON.content...ppm.",20.9595872914843,1.87706148060026,24.6496976984771,17.2694768844914,"Estimable"
"25541","UE_Scb_19","101070","FHB.grain.incidence.....",91.6666666666665,9.01171875217991,109.382781719903,73.9505516134305,"Estimable"
"25542","UE_Scb_19","101070","FHB.incidence.....",98.3333333333331,8.90471443411514,115.839088868906,80.8275777977607,"Estimable"
"25543","UE_Scb_19","101070","FHB.severity.....",68.5666666666665,7.07538430913288,82.4761467462726,54.6571865870605,"Estimable"
"25544","UE_Scb_19","101070","Heading.time...Julian.date..JD..",144.666666666667,0.948691835637241,146.531697541731,142.801635791602,"Estimable"
"25545","UE_Scb_19","101070","Winter.kill.damage.....",26.3251518876651,12.915999634763,51.716682831933,0.933620943397226,"Estimable"
"25546","UE_Scb_19","84723","FHB.DON.content...ppm.",11.1910677191127,1.87706148060026,14.8811781261055,7.50095731211984,"Estimable"
"25547","UE_Scb_19","84723","FHB.grain.incidence.....",26.6666666666666,9.01171875217991,44.3827817199027,8.95055161343059,"Estimable"
"25548","UE_Scb_19","84723","FHB.incidence.....",59.9999999999999,8.90471443411514,77.5057555355723,42.4942444644274,"Estimable"
"25549","UE_Scb_19","84723","FHB.severity.....",25.6333333333333,7.07538430913287,39.5428134129393,11.7238532537272,"Estimable"
"25550","UE_Scb_19","84723","Heading.time...Julian.date..JD..",143.333333333333,0.948691835637241,145.198364208398,141.468302458269,"Estimable"
"25551","UE_Scb_19","84723","Winter.kill.damage.....",44.142134508071,12.915999634763,69.5336654523389,18.7506035638031,"Estimable"
"25552","UE_Scb_19","84798","FHB.DON.content...ppm.",11.0624951144608,1.93122964286673,14.8590945743553,7.26589565456635,"Estimable"
"25553","UE_Scb_19","84798","FHB.grain.incidence.....",41.6666666666669,9.0117187521799,59.382781719903,23.9505516134309,"Estimable"
"25554","UE_Scb_19","84798","FHB.incidence.....",91.6666666666668,8.90471443411514,109.172422202239,74.1609111310943,"Estimable"
"25555","UE_Scb_19","84798","FHB.severity.....",31.4,7.07538430913287,45.3094800796061,17.4905199203939,"Estimable"
"25556","UE_Scb_19","84798","Heading.time...Julian.date..JD..",139.333333333333,0.948691835637241,141.198364208398,137.468302458269,"Estimable"
"25557","UE_Scb_19","84801","FHB.DON.content...ppm.",8.72785385405059,1.93122964286673,12.524453313945,4.93125439415614,"Estimable"
"25558","UE_Scb_19","84801","FHB.grain.incidence.....",43.3333333333335,9.0117187521799,61.0494483865695,25.6172182800975,"Estimable"
"25559","UE_Scb_19","84801","FHB.incidence.....",50,8.90471443411514,67.5057555355725,32.4942444644276,"Estimable"
"25560","UE_Scb_19","84801","FHB.severity.....",23.6666666666666,7.07538430913287,37.5761467462727,9.75718658706058,"Estimable"
"25561","UE_Scb_19","84801","Heading.time...Julian.date..JD..",138.333333333333,0.948691835637241,140.198364208398,136.468302458269,"Estimable"
"25562","UE_Scb_19","84801","Winter.kill.damage.....",13.0825156405165,17.4005586871944,47.2902298591112,-21.1251985780782,"Estimable"
"25563","UE_Scb_19","84900","FHB.DON.content...ppm.",18.2533962328345,1.93122964286673,22.0499956927289,14.45679677294,"Estimable"
"25564","UE_Scb_19","84900","FHB.grain.incidence.....",81.6666666666669,9.0117187521799,99.3827817199029,63.9505516134309,"Estimable"
"25565","UE_Scb_19","84900","FHB.incidence.....",93.3333333333334,8.90471443411514,110.839088868906,75.827577797761,"Estimable"
"25566","UE_Scb_19","84900","FHB.severity.....",63.1,7.07538430913287,77.009480079606,49.1905199203939,"Estimable"
"25567","UE_Scb_19","84900","Heading.time...Julian.date..JD..",141.333333333333,0.948691835637241,143.198364208398,139.468302458269,"Estimable"
"25568","UE_Scb_19","84900","Winter.kill.damage.....",9.68409239450811,16.4952803139529,42.1121221537234,-22.7439373647072,"Estimable"
"25569","UE_Scb_19","84955","FHB.DON.content...ppm.",12.251473886644,1.93122964286673,16.0480733465384,8.45487442674954,"Estimable"
"25570","UE_Scb_19","84955","FHB.grain.incidence.....",38.3333333333336,9.0117187521799,56.0494483865697,20.6172182800976,"Estimable"
"25571","UE_Scb_19","84955","FHB.incidence.....",95.0000000000001,8.90471443411513,112.505755535573,77.4942444644277,"Estimable"
"25572","UE_Scb_19","84955","FHB.severity.....",72.8666666666667,7.07538430913287,86.7761467462728,58.9571865870607,"Estimable"
"25573","UE_Scb_19","84955","Heading.time...Julian.date..JD..",140.333333333333,0.948691835637241,142.198364208398,138.468302458269,"Estimable"
"25574","UE_Scb_19","84955","Winter.kill.damage.....",29.8739628967405,17.4005586871944,64.0816771153352,-4.33375132185417,"Estimable"
"25575","UE_Scb_19","85003","FHB.DON.content...ppm.",11.4487886379849,1.93122964286673,15.2453880978794,7.65218917809045,"Estimable"
"25576","UE_Scb_19","85003","FHB.grain.incidence.....",31.6666666666668,9.0117187521799,49.3827817199028,13.9505516134308,"Estimable"
