"","name","Grain.yield...bu.ac.North","Grain.yield...bu.ac.South","Grain.test.weight...lbs.bu","Heading.time...Julian.date..JD..","Plant.height.inches","FHB.DON.content...ppm.","FHB.grain.incidence.....","FHB.incidence.....","FHB.severity.....","SBMV","Grain.yield...bu.ac.North.1","Grain.yield...bu.ac.South.1","balancedIX","ranking","multiyr","sets","licenced","licenced.1"
"200","16-20521",78.6060989935027,70.5737407189997,54.4433506134391,136.045056412884,33.0136257657751,11.8546575474762,55.5140283384602,72.4315125592184,32.1646568015331,4.44711204967118,78.6060989935027,70.5737407189997,-26.8567629752531,914,"false","Pr[0-9]18",FALSE,FALSE
"750","17-7136",60.8632942600864,71.5111605015876,58.7236861462549,134.704974540828,32.6195891753871,6.44656459207828,25.0072846293874,62.2405409322351,31.9978434846891,4.41199644152505,60.8632942600864,71.5111605015876,-26.9718844786137,915,"true","Adv20,Pr[0-9]19",FALSE,FALSE
"1029","US16-IL-064-239",71.3806603579505,72.244325674001,53.861161665184,138.119796146252,33.7952532581719,8.17166072972118,54.8893690438551,71.9393430103377,36.088928935153,3.61979456453076,71.3806603579505,72.244325674001,-27.0161041838837,916,"false","Pr[0-9]19",FALSE,FALSE
"453","16-5978",82.1451152816883,70.5447679962759,55.6895796738734,134.803474926131,32.7184573727439,13.614275914661,58.4178176864391,80.5798513027436,39.3393135538545,5.09663398636827,82.1451152816883,70.5447679962759,-27.0337237019397,917,"true","Adv19,Pr[0-9]18",FALSE,FALSE
"328","16-32969",84.8871238782495,64.7617075720155,56.0247682472829,134.014936650737,31.9057235160024,11.6511268335242,44.1202032435678,60.3179915229988,26.640644102293,5.27783254404132,84.8871238782495,64.7617075720155,-27.0632802454259,918,"false","Pr[0-9]18",FALSE,FALSE
"1100","US16-IL-066-058",72.7100902514654,77.0860084815768,56.9435726090661,138.418077940846,34.2107343718482,10.5494468491834,61.4801532870258,89.844552111963,52.8464017924894,4.61555451654758,72.7100902514654,77.0860084815768,-27.1146896160051,919,"false","Pr[0-9]19",FALSE,FALSE
"950","US16-IL-064-040",75.4317388013892,71.0669353131491,58.5863480584333,137.525937772942,35.6486801959863,7.75420518030026,43.2292455950739,60.4789088951648,28.6154243702767,5.1895002798265,75.4317388013892,71.0669353131491,-27.1295226521577,920,"false","Pr[0-9]19",FALSE,FALSE
"665","17-25915",76.4583220212264,78.2728044860338,57.7523928272077,138.359848684337,34.6998246544414,13.8339047056448,69.6936454791636,88.1777133935717,42.0292839448963,4.85990998041244,76.4583220212264,78.2728044860338,-27.2691632099728,921,"false","Pr[0-9]19",FALSE,FALSE
"1083","US16-IL-065-140",59.8836928505453,76.3392037133888,58.32886497835,137.711689606146,32.0638566873999,7.50674456596384,46.6333997846771,68.439115220259,33.0654684116401,4.51292011773016,59.8836928505453,76.3392037133888,-27.2715273294804,922,"false","Pr[0-9]19",FALSE,FALSE
"415","16-37054",89.894392825321,64.3073593500903,52.7174978751588,133.481827282154,32.4771185523649,14.0394367564319,58.3953372429652,69.4381415415068,30.5398817806696,4.5442850971356,89.894392825321,64.3073593500903,-27.3311159147593,923,"false","Pr[0-9]18",FALSE,FALSE
"779","17-8132",75.5151900127737,73.806932265868,56.6436200168209,138.625123686204,34.7234363605846,9.6645556018346,48.9435675626571,72.8296162941829,34.7995455477533,4.81535085209564,75.5151900127737,73.806932265868,-27.5258264418686,924,"false","Pr[0-9]19",FALSE,FALSE
"1051","US16-IL-065-053",54.5882673072268,78.6539433246958,58.7670888481554,139.675119293764,32.1269342829896,6.01017557620631,31.4096500554048,60.4014064739602,22.3392201537834,4.77661702028031,54.5882673072268,78.6539433246958,-27.587564930895,925,"false","Pr[0-9]19",FALSE,FALSE
"311","16-32074",82.1185595479555,67.5386711883285,54.993699783569,135.029854349147,34.2496216379576,10.589341600143,47.7248618964627,66.7380825610396,31.9993314445589,4.95044242835751,82.1185595479555,67.5386711883285,-27.6128716612151,926,"false","Pr[0-9]18",FALSE,FALSE
"959","US16-IL-064-060",75.4685661676847,69.8163274936703,56.4847822811913,137.588773139288,34.3675969366748,7.77764235681809,34.222525359212,58.1919637860435,24.1267771202668,5.07342203841589,75.4685661676847,69.8163274936703,-27.8668449256931,927,"false","Pr[0-9]19",FALSE,FALSE
"372","16-35216",86.6699526928402,68.4685915758262,54.4470513544429,136.372274757428,32.2332225289886,14.0246222741108,59.1026032866152,72.3809345592117,29.7132806251133,4.56229137704987,86.6699526928402,68.4685915758262,-27.8908627634026,928,"false","Pr[0-9]18",FALSE,FALSE
"981","US16-IL-064-115",70.3814312438419,76.0273135552545,57.6380814919944,138.535638118011,33.6296201825613,10.2423791252177,65.6850910425046,78.0711144833742,41.4966963450133,4.15305806351829,70.3814312438419,76.0273135552545,-28.0834258124111,929,"false","Pr[0-9]19",FALSE,FALSE
"867","US16-IL-062-105",68.0073621915792,78.3956753102196,57.5106001377854,140.740102599527,32.6346619173892,10.964444560306,51.1449805121451,70.3417826275931,23.3236652891853,4.48879956132464,68.0073621915792,78.3956753102196,-28.0919659569562,930,"false","Pr[0-9]19",FALSE,FALSE
"559","17-13944",71.720245936284,77.3649429873607,56.3484283822639,139.039853619258,34.1874162302585,10.5885160716138,59.7979653362471,88.1137690277495,45.5006905151664,4.47749980352677,71.720245936284,77.3649429873607,-28.2001718722475,931,"false","Pr[0-9]19",FALSE,FALSE
"1098","US16-IL-066-055",61.5838668434238,78.2538173674149,59.2367901106856,138.875439742685,32.3802294377553,8.6849869990349,47.0832694438682,70.8984071643678,33.0659411273383,4.82590837051902,61.5838668434238,78.2538173674149,-28.2321459920258,932,"false","Pr[0-9]19",FALSE,FALSE
"639","17-22963",79.6056016904893,73.7812989896736,53.413015144258,140.258022534309,34.4795153077997,11.29700252109,68.821356872792,79.9164402404779,38.453348041068,3.35474976865681,79.6056016904893,73.7812989896736,-28.2638099212444,933,"false","Pr[0-9]19",FALSE,FALSE
"1016","US16-IL-064-215",67.1409152525507,77.0594722514632,56.4589872333114,140.141185280826,33.4122700517963,8.94026075946614,45.7291871802455,72.7076252866392,29.5826828857935,4.45713478228881,67.1409152525507,77.0594722514632,-28.2920135276207,934,"false","Pr[0-9]19",FALSE,FALSE
"1103","US16-IL-066-066",73.2553535965156,80.3199669465182,60.0453159919951,140.200811430056,35.5689971275067,10.8591280252582,73.7373347706377,96.8653307988887,61.6270732915762,4.7453939666505,73.2553535965156,80.3199669465182,-28.5843274594261,935,"false","Pr[0-9]19",FALSE,FALSE
"312","16-32124",78.0921397290999,70.0976237973167,54.8599813163497,136.000970103215,33.0033885539366,11.4813494103961,53.3081009941725,70.844008803518,31.6266128001578,4.56859618162466,78.0921397290999,70.0976237973167,-29.2624056032898,936,"false","Pr[0-9]18",FALSE,FALSE
"939","US16-IL-064-010",81.3529494924063,75.656475066145,57.3832919412004,139.878214308934,35.173731705892,13.059744109426,59.1860429478783,77.3869158979139,32.4171919202799,4.98677809539862,81.3529494924063,75.656475066145,-29.9478138673939,937,"false","Pr[0-9]19",FALSE,FALSE
"573","17-1544",70.1427378287186,77.8442220140202,57.5962524864039,139.833889592347,32.9317551961732,11.8694991236788,62.183084197152,79.4684103376711,29.9245116475365,4.38395263054199,70.1427378287186,77.8442220140202,-29.9890360761793,938,"false","Pr[0-9]19",FALSE,FALSE
"553","17-13515",68.2292677197568,76.5468345945638,57.6135874750742,139.225532428547,34.1156422087098,8.54528465917997,39.9495990940846,77.1567902870093,34.1096414337141,5.21003515298214,68.2292677197568,76.5468345945638,-30.0395696311376,939,"false","Pr[0-9]19",FALSE,FALSE
"253","16-25771",86.4104079373786,67.3237550567418,51.3304000937353,134.538318123846,33.2186864949772,14.380988691473,66.8358804591597,77.6040706563477,34.3337641718482,3.95740513401916,86.4104079373786,67.3237550567418,-30.1320819349386,940,"false","Pr[0-9]18",FALSE,FALSE
"1000","US16-IL-064-161",81.736536882182,69.9272324535776,56.9954177882113,137.978340591301,35.7408502536253,9.24382803789825,41.8803792731252,66.9864006218805,29.8090429951037,5.33704018882598,81.736536882182,69.9272324535776,-30.2395055176338,941,"false","Pr[0-9]19",FALSE,FALSE
"812","Bess",87.773396863394,74.8287232104603,56.1057118456966,141.491437412921,33.6628375152228,14.3171449886587,65.3698585179469,84.8896393807686,43.0830636768884,4.51988063178558,87.773396863394,74.8287232104603,-30.4596048374232,942,"true","Adv19,Adv18",FALSE,FALSE
"525","17-11344",78.5553818370254,71.0759140044793,56.3030898354156,137.419267977055,35.1659207437918,9.40313194776742,54.5229499090701,77.4965996532072,40.1650070644424,4.72276471929017,78.5553818370254,71.0759140044793,-30.5456221013717,943,"false","Pr[0-9]19",FALSE,FALSE
"844","US16-IL-062-010",83.5631626854463,74.7582065193561,56.776120987187,140.383296349887,35.5938452147885,12.8044992783709,58.5002643622115,77.7616656177272,30.9861225311161,4.89498692550953,83.5631626854463,74.7582065193561,-30.6600893909867,944,"false","Pr[0-9]19",FALSE,FALSE
"130","16-12171",87.4824815174842,63.0446783041188,56.5309271823483,134.048870005304,35.6281006631401,8.89262076574203,35.1954523055968,57.3227829011613,30.3354167859047,5.81354565122701,87.4824815174842,63.0446783041188,-31.0399618623877,945,"false","Pr[0-9]18",FALSE,FALSE
"692","17-29972",75.9539075540617,77.7511645083014,57.5526017817949,139.586596635739,34.5714559940053,12.5516886833423,60.4654676381964,85.2984113899986,41.254096581237,4.94710643572911,75.9539075540617,77.7511645083014,-31.0706645054014,946,"false","Pr[0-9]19",FALSE,FALSE
"1058","US16-IL-065-087",69.8741577780428,76.8143977697332,58.4868507698307,139.30071570062,34.0230525305254,10.6358508243615,49.5493758194909,70.3769578212016,25.4077624183807,5.03493953650136,69.8741577780428,76.8143977697332,-31.1179622715817,947,"false","Pr[0-9]19",FALSE,FALSE
"1050","US16-IL-065-050",58.1741811632121,77.009698534661,57.454911794626,139.529603659512,32.7321640638818,6.75059550293943,37.166104505846,61.3763645331844,21.5609098503033,4.46072520747654,58.1741811632121,77.009698534661,-31.2288774468829,948,"false","Pr[0-9]19",FALSE,FALSE
"1036","US16-IL-065-027",60.8214087879377,77.979281309683,58.8281610082616,138.613044469308,32.6136746624787,8.16947273165002,43.3480528966161,74.8244421516548,35.96912760739,4.99839725966112,60.8214087879377,77.979281309683,-31.5383053414365,949,"false","Pr[0-9]19",FALSE,FALSE
"742","17-6412",68.9209541530436,72.3689581145769,58.7563359819308,135.167713063297,34.4726598465386,6.20225032165532,14.9991438450755,65.0075812524724,34.065336653292,7.69445886212278,68.9209541530436,72.3689581145769,-31.5422174167049,950,"true","Adv20,Pr[0-9]19",FALSE,FALSE
"149","16-1515",88.8660303117102,64.2681384313076,56.1352903774327,135.031385904263,34.0619171463522,11.1419631934257,43.4157373149929,61.7185723012356,28.8929957581515,5.47089774905954,88.8660303117102,64.2681384313076,-31.6459786216463,951,"false","Pr[0-9]18",FALSE,FALSE
"936","US16-IL-064-003",82.5722094919101,71.6432357907442,55.9374873780197,137.498445916648,34.0283709393672,13.2586568756959,64.4752436969916,76.548660697847,32.9903194210228,4.5729646171932,82.5722094919101,71.6432357907442,-31.6558856317376,952,"false","Pr[0-9]19",FALSE,FALSE
"1065","US16-IL-065-103",68.4155133749377,75.433197079855,57.0952561554325,138.879659656877,33.9097625219209,9.69903456965177,49.9110058098409,67.6865357664,24.9441111649536,4.56549646950217,68.4155133749377,75.433197079855,-31.9394612590563,953,"false","Pr[0-9]19",FALSE,FALSE
"663","17-25622",74.9925283400148,76.3793141702155,56.714857190009,138.952407048856,34.9802634693538,12.1180116059047,54.9301594680181,78.764955174326,30.2324956298693,4.96540701479178,74.9925283400148,76.3793141702155,-32.0645079655033,954,"false","Pr[0-9]19",FALSE,FALSE
"784","17-8406",70.4789458501393,73.2270370131181,56.5250958859256,138.090490253852,34.052529000426,8.23890491550987,44.8404158796701,74.4796511946536,34.7514441921082,4.77974111541095,70.4789458501393,73.2270370131181,-32.2757415881819,955,"false","Pr[0-9]19",FALSE,FALSE
"640","17-23030",73.030119341591,79.0027634909448,57.0986428552366,141.641768239922,35.138864982279,11.1397826994182,70.619842942545,87.8585754449017,41.6579104989653,3.99021179995777,73.030119341591,79.0027634909448,-32.4035143015789,956,"false","Pr[0-9]19",FALSE,FALSE
"220","16-2212",89.4536394159702,71.1966919414583,55.036858209305,136.868312575359,33.4169070954423,17.3979722667113,72.686387244954,79.3014276417231,27.2686263127192,4.67900184617262,89.4536394159702,71.1966919414583,-32.4553009551213,957,"true","Adv19,Pr[0-9]18",FALSE,FALSE
"441","16-4872",82.7383818434025,73.1069551559929,56.2020633448733,136.973110333663,33.0308511045848,16.3458936315706,71.0526629050424,76.5251851150554,25.7472932742917,4.65993228018803,82.7383818434025,73.1069551559929,-32.4557779885646,958,"true","Adv19,Pr[0-9]18",FALSE,FALSE
"556","17-13819",68.492861589036,79.8961471105209,55.6693600545611,141.252440577332,33.2589703048808,11.8386704744614,55.6656246928548,83.4695208538876,30.522290722561,4.29482218637142,68.492861589036,79.8961471105209,-32.631570881859,959,"false","Pr[0-9]19",FALSE,FALSE
"974","US16-IL-064-097",75.0284350318864,75.9509257355028,57.3470723336535,138.755697658524,34.4367875233312,11.934350738661,62.6333548016276,81.6184845884195,38.906894990689,4.69207438280419,75.0284350318864,75.9509257355028,-32.7178288952957,960,"false","Pr[0-9]19",FALSE,FALSE
"65","15-21733",84.085523623657,68.6337471459915,52.8001585678556,135.785328748517,33.1785651670791,13.6855292689682,63.3627193893795,76.3827276183837,33.2319390537836,4.16776134666082,84.085523623657,68.6337471459915,-32.9375692186956,961,"false","Adv18",FALSE,FALSE
"282","16-28765",81.8928075516997,70.5265683327179,55.9517417524239,134.488429841718,31.177266690604,16.3249469605656,74.9616345825924,79.9183189872962,35.5764534751587,4.53171437380535,81.8928075516997,70.5265683327179,-33.1402582700696,962,"true","Adv19,Pr[0-9]18",FALSE,FALSE
"849","US16-IL-062-025",87.0282839584542,74.4663202847461,53.309853631563,141.371907139462,34.4634051810676,15.2969074984726,67.4574172569178,79.7077466682519,27.7914323392966,3.95386840598452,87.0282839584542,74.4663202847461,-33.176786811281,963,"false","Pr[0-9]19",FALSE,FALSE
"408","16-36369",87.1993885606243,65.9982991276304,53.4608710717399,134.949946210237,34.1569080085552,12.5692248105805,56.0198756547568,70.9627627406496,32.7413527417649,4.64629476522181,87.1993885606243,65.9982991276304,-33.19361095493,964,"false","Pr[0-9]18",FALSE,FALSE
"818","US16-IL-061-001",86.946820396017,70.4446623425184,55.8227732891212,139.478735077017,35.3982215229272,12.2527879126884,51.8720292559994,68.131937866077,23.4409899925445,4.90638540827745,86.946820396017,70.4446623425184,-33.2165910434098,965,"false","Pr[0-9]19",FALSE,FALSE
"457","16-6261",92.6710063369294,66.0308258332374,53.1676693617757,135.983483001957,33.1121348190686,15.0690594517581,63.4620367255518,74.4745019199697,31.1195439462135,4.48144452717321,92.6710063369294,66.0308258332374,-33.3172034107296,966,"false","Pr[0-9]18",FALSE,FALSE
"1084","US16-IL-065-144",64.7378860903861,77.2292626073302,58.2000242363818,139.333994993844,33.7270062513983,9.13472001096557,53.3079739288931,71.6377695185617,31.70447787113,4.50685045177821,64.7378860903861,77.2292626073302,-33.7726237687579,967,"false","Pr[0-9]19",FALSE,FALSE
"528","17-11730",72.8929128065181,77.1294960018118,57.259735395994,140.463473017175,34.7512995385722,10.3082943771193,55.8006378231585,84.5859623543631,39.3176344835241,4.70802655817407,72.8929128065181,77.1294960018118,-33.7783297329694,968,"false","Pr[0-9]19",FALSE,FALSE
"862","US16-IL-062-091",83.5786212839458,72.0612391829336,56.7691112198534,137.85701114139,34.2786113108688,13.6162311040988,58.8421972208438,74.552505330558,31.755084400497,5.05729178918933,83.5786212839458,72.0612391829336,-33.7839532047535,969,"false","Pr[0-9]19",FALSE,FALSE
"374","16-35219",80.674933011576,66.8818541771699,53.9892007653073,134.485733340461,32.8898703239831,11.8382954144815,53.4374991552946,68.9193804526517,31.3853480994975,4.58706405405442,80.674933011576,66.8818541771699,-34.4723539832401,970,"false","Pr[0-9]18",FALSE,FALSE
"756","17-7552",76.032886401547,72.7461149234216,56.4736954099507,138.493183448769,36.1539364672456,8.99557840888261,52.2637720634455,75.1702697712941,37.5847638551553,4.73974596213276,76.032886401547,72.7461149234216,-34.6184021374862,971,"false","Pr[0-9]19",FALSE,FALSE
"629","17-22156",73.0374017629434,77.3583041367389,58.0108220648818,139.963887289132,35.2142685022333,11.5365880099683,65.0123561860661,79.0112178566959,35.0040741768211,4.52513856412143,73.0374017629434,77.3583041367389,-34.8091745815376,972,"false","Pr[0-9]19",FALSE,FALSE
"846","US16-IL-062-014",84.4141981126482,73.6264107864272,57.1544154234667,138.579112154618,35.7244614678014,13.0263197700614,63.1542107399926,85.0398849779304,44.5053752684042,5.12339786150579,84.4141981126482,73.6264107864272,-34.8693487615525,973,"false","Pr[0-9]19",FALSE,FALSE
"547","17-13273",69.4851208223427,76.9085932568341,55.9874375948894,140.097882611398,34.7153739935537,9.37988630149959,53.3421888827985,82.3800571625121,38.2887598229614,4.39871049158552,69.4851208223427,76.9085932568341,-34.9216609003323,974,"false","Pr[0-9]19",FALSE,FALSE
"347","16-34209",82.8329721718897,67.2406027941252,55.6837092534781,135.90559794409,33.0763536910625,11.6614609972989,49.5393353744213,66.8150168317515,29.5742230691068,4.97758794544623,82.8329721718897,67.2406027941252,-35.0167668999671,975,"false","Pr[0-9]18",FALSE,FALSE
"970","US16-IL-064-089",73.1518641922309,71.6304743048804,56.5433538412832,138.019495743976,34.4167058554495,8.95092985674405,48.458469363093,65.7498711176236,29.1722861564012,4.60009802378885,73.1518641922309,71.6304743048804,-35.113718308636,976,"false","Pr[0-9]19",FALSE,FALSE
"675","17-27570",73.4992621216899,77.3331979098161,56.8737888275992,139.509324665721,34.137193574166,13.4535069293858,70.0897320878465,77.69476307824,30.543154832039,4.21221918672532,73.4992621216899,77.3331979098161,-35.1944759361774,977,"false","Pr[0-9]19",FALSE,FALSE
"523","17-10964",70.8705994697839,71.3666019432771,57.0731078615693,135.023894361643,32.0254269979833,8.92609933165598,31.4054777468705,74.8401117410612,41.830253695479,6.34955787977776,70.8705994697839,71.3666019432771,-35.2500829506244,978,"true","Adv20,Pr[0-9]19",FALSE,FALSE
"1061","US16-IL-065-096",62.4570343016744,75.4077947010331,57.0998345789391,137.421213083335,32.6749956583175,7.22875301970069,44.3598024320984,81.2383296283465,49.4515105479773,4.76068978610529,62.4570343016744,75.4077947010331,-35.339999725975,979,"false","Pr[0-9]19",FALSE,FALSE
"706","17-30941",75.3339809731703,73.5176722378959,57.2764924423975,138.931973014317,33.7306547233449,11.9032459444805,53.8520152399439,65.2749590875847,20.3568124667498,4.73044643107792,75.3339809731703,73.5176722378959,-35.465965927257,980,"false","Pr[0-9]19",FALSE,FALSE
"546","17-13267",78.5169043450925,77.0416283885322,56.4887375445671,140.763035896819,35.2605253312241,12.4806363836174,58.3214633708704,86.4266580712591,38.1708635903515,4.85683567538408,78.5169043450925,77.0416283885322,-35.6372176750016,981,"false","Pr[0-9]19",FALSE,FALSE
"225","16-2233",91.1986218148007,66.7034851415307,52.2957284293249,135.986165291396,32.223941528312,16.1173205058374,69.2932004579747,77.8479682902748,31.2960792542647,4.1113222401018,91.1986218148007,66.7034851415307,-35.679364868611,982,"false","Pr[0-9]18",FALSE,FALSE
"451","16-5644",86.5614968476501,66.9928849325246,54.2404067575958,136.007910319064,33.1160187883901,13.3122312404123,57.4490674536596,71.5882477273964,30.8273470971136,4.63809495166414,86.5614968476501,66.9928849325246,-35.6922668973249,983,"false","Pr[0-9]18",FALSE,FALSE
"1092","US16-IL-066-037",65.5493756932202,78.4516360438787,59.1595249970914,139.21080077003,32.216013810666,11.7442901490365,60.0298277056239,76.8100589465158,31.4325486629971,4.69348886209858,65.5493756932202,78.4516360438787,-35.9899027687967,984,"false","Pr[0-9]19",FALSE,FALSE
"1048","US16-IL-065-048",79.836104666932,71.9617250253974,56.6308281052898,137.944760415789,34.4438234548169,11.6332009790486,59.8002463425289,76.7668673440628,39.5531901249632,4.71782070026815,79.836104666932,71.9617250253974,-36.2034388210323,985,"false","Pr[0-9]19",FALSE,FALSE
"1087","US16-IL-066-009",75.3253396481265,74.5305563501025,57.703464641063,138.432641935893,33.7385135586054,12.9421250080364,54.2238017778643,67.6627540557664,22.6408726415175,5.04114570748051,75.3253396481265,74.5305563501025,-36.2150886427184,986,"false","Pr[0-9]19",FALSE,FALSE
"764","17-7963",80.2210261900531,70.2372489382477,57.3232469086498,136.370479393652,35.4809347411107,8.18351310740653,43.2236340703648,88.5048121582089,63.085701461542,5.76742628431536,80.2210261900531,70.2372489382477,-36.2908387661104,987,"false","Pr[0-9]19",FALSE,FALSE
"286","16-2936",79.5385488691019,71.8477083172257,54.8208007611532,136.131436352822,32.7205620629283,14.9233402824493,71.7499180804528,81.632267981255,32.1455739670053,4.27590618635308,79.5385488691019,71.8477083172257,-36.3931443914832,988,"true","Adv19,Pr[0-9]18",FALSE,FALSE
"948","US16-IL-064-036",78.7064758389378,67.3705583039182,56.2913556733518,136.429536715222,34.6098100274132,8.48330094829237,42.2934641589043,63.6526987867645,32.0271850454589,5.02642896991324,78.7064758389378,67.3705583039182,-36.4254999694176,989,"false","Pr[0-9]19",FALSE,FALSE
"1009","US16-IL-064-196",60.9287865470433,79.0911890876755,58.1810349003941,140.697073088003,31.8798033084637,9.7798967452436,51.4316748710547,71.1503530438967,27.0099895768101,4.32644059959885,60.9287865470433,79.0911890876755,-36.5421491333282,990,"false","Pr[0-9]19",FALSE,FALSE
"1008","US16-IL-064-188",68.1890704425486,75.3909489958852,57.6885672330244,137.876644102621,33.3172812800548,10.7781009020225,63.0196388339171,76.5753167665497,35.4583258743707,4.37696830936305,68.1890704425486,75.3909489958852,-36.6536183666277,991,"false","Pr[0-9]19",FALSE,FALSE
"545","17-13264",80.643046384374,72.9782663370308,57.1169529395016,138.116460202375,36.3062608530814,11.3653858380516,51.9481245338224,80.1770075488782,35.7060897856678,5.43310329534478,80.643046384374,72.9782663370308,-36.8670283492772,992,"false","Pr[0-9]19",FALSE,FALSE
"713","17-31329",79.5286415592386,69.7964205602459,57.2664957254372,135.895991648193,35.7040889743765,8.22123731667499,65.3073885700706,90.6410039377863,72.2535866405904,4.70001508837866,79.5286415592386,69.7964205602459,-37.0628678453323,993,"false","Pr[0-9]19",FALSE,FALSE
"567","17-14972",72.3614002829561,76.7693896874556,56.4446503688994,138.551506330504,32.7501023330664,14.2081106346959,78.1759788281245,85.934637601003,35.1621935028705,3.92267524529778,72.3614002829561,76.7693896874556,-37.7035877727427,994,"false","Pr[0-9]19",FALSE,FALSE
"753","17-7364",76.9839015142813,74.7745230477523,57.7122879724139,138.65591219184,33.9216952433072,12.0581269889554,42.4605167791152,80.6212486711442,34.4709180953919,5.83382123219462,76.9839015142813,74.7745230477523,-37.9741993698456,995,"false","Pr[0-9]19",FALSE,FALSE
"54","15-17909",89.6332962695514,72.623855047571,56.7821608537181,139.971348505739,35.2844190502031,15.659866346568,59.681874538823,73.0086378568676,20.9964303413385,5.24434027216935,89.6332962695514,72.623855047571,-38.0104843924692,996,"true","Adv19,Adv18",TRUE,TRUE
"993","US16-IL-064-149",68.2728010764304,76.4279841928351,58.0358248657406,138.513450825893,32.6469651709941,11.6435457621218,62.7524892002258,77.899563001278,36.4312164106369,4.48818234171009,68.2728010764304,76.4279841928351,-38.3552638197494,997,"false","Pr[0-9]19",FALSE,FALSE
"1010","US16-IL-064-199",67.5658271230407,69.6111782825396,58.3694740751711,136.479236467637,35.5622408015432,4.17652611891553,21.2058127544864,56.496111195914,33.2467796837532,5.94761277324684,67.5658271230407,69.6111782825396,-38.7805966312094,998,"true","Adv20,Pr[0-9]19",FALSE,FALSE
"982","US16-IL-064-117",71.950844869285,77.0201961245127,57.06142978023,140.439425227966,33.010253352264,13.1957172934259,57.3915050534647,71.378340512176,21.672906054796,4.55093708042113,71.950844869285,77.0201961245127,-39.6214156313853,999,"false","Pr[0-9]19",FALSE,FALSE
"937","US16-IL-064-005",62.1426926248268,67.0020629265428,58.9090553800902,131.356899293718,32.4001824402013,5.19843401127526,31.3564160270268,57.8881079288618,34.9783085000277,6.30579341322695,62.1426926248268,67.0020629265428,-39.6479959667008,1000,"true","Adv20,Pr[0-9]19",FALSE,FALSE
"659","17-24977",70.5633542945136,68.7042991750641,57.2342892783973,136.330076029231,34.1902116661818,4.9284517107408,21.3541526041885,67.5030678260209,42.8408626473929,5.95245788753866,70.5633542945136,68.7042991750641,-39.8924143726843,1001,"true","Adv20,Pr[0-9]19",FALSE,FALSE
"456","16-6259",85.5298368338516,65.1760228086331,54.5004258680692,135.029585503551,31.8865782316154,13.4254866013156,55.2795158560515,68.0857839637533,28.5532949595589,4.72898120900168,85.5298368338516,65.1760228086331,-40.0316025593878,1002,"false","Pr[0-9]18",FALSE,FALSE
"773","17-8029",80.512243021337,70.8244397619291,57.3516383832112,138.962607950183,36.0377322597009,9.52261692803104,45.7408549110985,72.454103381675,32.9255822824443,5.30053712596134,80.512243021337,70.8244397619291,-40.2574542597002,1003,"false","Pr[0-9]19",FALSE,FALSE
"667","17-25930",63.0801154452012,70.7439719932465,59.0874051152115,133.781151530127,34.454861385882,6.72912372673987,25.0711668975551,49.9147055163391,18.2626532833491,6.77955117930641,63.0801154452012,70.7439719932465,-40.4679143389164,1004,"true","Adv20,Pr[0-9]19",FALSE,FALSE
"1006","US16-IL-064-176",78.423040273973,70.7800875942293,56.5646314050339,139.333033885061,35.6814461497436,9.29923387591118,44.0233419532478,66.8643746165023,25.6087582890835,4.98874655714978,78.423040273973,70.7800875942293,-40.6825369896509,1005,"false","Pr[0-9]19",FALSE,FALSE
"955","US16-IL-064-050",62.4808600447446,76.5006981454058,57.7204315103593,138.372359468891,32.5033671012172,9.22918815963973,52.9813690432893,78.3218433871356,38.9778528205917,4.54769929667931,62.4808600447446,76.5006981454058,-40.6873082674429,1006,"false","Pr[0-9]19",FALSE,FALSE
"529","17-12172",67.7038078439959,72.3004471614811,58.8318391716092,133.879277470856,32.9205937359029,9.68896739712118,45.2188135188841,75.956922661668,41.0206469202497,6.33160185269918,67.7038078439959,72.3004471614811,-40.7526036708037,1007,"true","Adv20,Pr[0-9]19",FALSE,FALSE
"566","17-14876",80.2520836478864,76.2907963198602,55.1586483417589,139.803238391485,33.4890580575901,15.2975876215908,70.118772380611,92.9560078267403,41.077180158215,4.45109607493807,80.2520836478864,76.2907963198602,-41.0333339877077,1008,"false","Pr[0-9]19",FALSE,FALSE
"585","17-18034",68.6628933827667,74.8573900716137,57.2742125778306,138.084379225721,33.4928411264076,9.9410404040983,61.4201814767037,78.8287511066502,47.7213114992526,4.33299705613264,68.6628933827667,74.8573900716137,-41.035438866659,1009,"false","Pr[0-9]19",FALSE,FALSE
"775","17-8039",70.7946779509486,76.1909279851043,58.1577585143445,140.552101789889,34.4592330484112,10.7418357886775,55.5005292602872,72.2312034856899,26.001559687544,4.66972382825104,70.7946779509486,76.1909279851043,-41.4617929040508,1010,"false","Pr[0-9]19",FALSE,FALSE
"943","US16-IL-064-015",76.0687035672952,71.2566416479922,57.0280551314719,138.320888830813,34.2069887324716,10.6763300658954,53.5563503857019,67.7380002992768,27.6694859612192,4.71563928857046,76.0687035672952,71.2566416479922,-41.6250153349099,1011,"false","Pr[0-9]19",FALSE,FALSE
"843","US16-IL-062-009",81.7396075223704,68.304692089811,58.2920665265369,137.219277549591,34.8464767985812,10.7130905777488,46.1008840750746,61.6965207365818,26.1582286201479,5.49668106390096,81.7396075223704,68.304692089811,-41.8365423008484,1012,"false","Pr[0-9]19",FALSE,FALSE
